id,danceability,energy,loudness,speechiness,duration_ms,acousticness,instrumentalness,liveness,valence,genre,song_name
409qeWve1NEa9hkbrTjaUo,0.908,0.5670000000000001,-8.192,0.148,126544,0.282,0.0,0.119,0.723,Underground Rap,Tyler
65bSWR3HvnUEcDQaFnIIsU,0.847,0.564,-9.341,0.0667,119165,0.152,0.631,0.3389999999999999,0.4429999999999999,Underground Rap,Cherish The Dead
5zngPmemrzJyZ3EkeWEuPv,0.588,0.562,-9.268,0.0318,196159,0.4479999999999999,0.0344,0.1159999999999999,0.1009999999999999,Underground Rap,Tightrope
3Q1nxAiTiZ7sUiIJD54zYN,0.915,0.552,-9.814,0.214,154620,0.0205,0.0,0.104,0.11,Underground Rap,Saweetie
5zt2uXp8rDK1th6snRoNPy,0.777,0.757,-5.5360000000000005,0.286,233447,0.246,0.0,0.173,0.286,Underground Rap,DEAD OR ALIVE FREESTYLE
44USye56yCNUClkYhZnjhT,0.813,0.74,-4.684,0.2689999999999999,144000,0.652,5.660000000000001e-05,0.1119999999999999,0.261,Underground Rap,Simple Lie
4zcW8Ag1uQDUtKDHKZlkMw,0.7140000000000001,0.476,-11.564,0.294,67416,0.016,0.00117,0.191,0.772,Underground Rap,Hannas'
0JoWBcL61YWLXM5vW0YTHO,0.654,0.452,-6.36,0.0439,186749,0.17,0.0,0.114,0.532,Underground Rap,Bad Energy
16rTR7cJ4fRj1wwa4Znb3L,0.752,0.527,-7.896,0.0528,166772,0.0979,0.00409,0.142,0.442,Underground Rap,Thief In The Night
0znCBTzhBau3USgKevI0aK,0.906,0.6940000000000001,-8.693999999999999,0.2739999999999999,158919,0.281,0.000362,0.0593,0.813,Underground Rap,3.5
1T3cZ3XAnIjc9M91bhshcu,0.8440000000000001,0.52,-10.626,0.5329999999999999,203897,0.00221,0.00122,0.7,0.289,Underground Rap,Carrollton
6CLLUjyPoBttw36tzpGhJJ,0.774,0.6679999999999999,-6.79,0.316,140156,0.1369999999999999,0.0,0.424,0.507,Underground Rap,Fearless
43RlDiE8uLvkVZIlKsqRi4,0.7,0.826,-7.97,0.0716,123440,0.015,0.124,0.421,0.294,Underground Rap,The Fog Remains
7tUXZgLbOCvRJ9FBlairoU,0.909,0.573,-6.856,0.181,134271,0.0332,0.0163,0.657,0.392,Underground Rap,Venom
69wyHaz3hmGZSqyOrz5YF6,0.6459999999999999,0.833,-5.29,0.12,115700,0.0365,0.715,0.1009999999999999,0.284,Underground Rap,4am
09EuJ6t0mToAAADte9EcLO,0.628,0.498,-10.729,0.0595,106905,0.196,0.0911,0.0971,0.3279999999999999,Underground Rap,Torcher
4EMSYaO40CG6H9M5OzdLqJ,0.736,0.474,-9.884,0.225,172830,0.00031,1.07e-06,0.1969999999999999,0.284,Underground Rap,Better the Devils You Know
7bawB3ehz7vRtu2nQ0Zf2J,0.935,0.6709999999999999,-5.795,0.127,184432,0.262,0.0,0.124,0.502,Underground Rap,PLANS
4dzla1cmKTqOn7e8lNtJ70,0.815,0.946,-4.1530000000000005,0.268,111833,0.0802,0.0,0.315,0.8640000000000001,Underground Rap,Six Speed
3cXyu35gjzalfx6Ra2CV4G,0.53,0.644,-5.712999999999999,0.386,160108,0.653,0.0,0.0894,0.0951,Underground Rap,God & the Devil
3olwXRCpbhqdo5zs1LuSwD,0.812,0.46,-7.987999999999999,0.0649,95425,0.625,0.0004179999999999,0.0961,0.1369999999999999,Underground Rap,Protein
6TSr1Ptwhp8rQQJmwgrlSl,0.7909999999999999,0.431,-10.027,0.044,169877,0.504,0.0,0.108,0.0399,Underground Rap,Black $uicide
1QoG0Yqz1onMsdbOibZVke,0.568,0.545,-6.667999999999999,0.0447,176650,0.168,0.0,0.1119999999999999,0.2339999999999999,Underground Rap,Titanic
1BBV0GXQL5ENxMKl5ZojQl,0.835,0.769,-11.693,0.434,128235,0.0393,0.0,0.135,0.775,Underground Rap,Anorexic
4c47cMjmbEs1Iy0mlgjhgJ,0.7559999999999999,0.456,-9.2,0.0501,132049,0.0173,0.0384,0.349,0.216,Underground Rap,RedAlert
0AUurCHJ6A8Ua4yXyKXNuM,0.85,0.8029999999999999,-3.297,0.292,203720,0.0085,2.4100000000000003e-05,0.104,0.433,Underground Rap,Jet Lag
3debvatn8F7zbMUmqxadSL,0.828,0.642,-7.53,0.265,135901,0.0124,0.0,0.264,0.605,Underground Rap,Freestyle
2zjGJ0dChMR0KxBZS15aqo,0.883,0.525,-8.054,0.0633,174100,0.1889999999999999,0.0,0.0971,0.312,Underground Rap,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)"
2bQxqezLVNiJVeLO0RWPON,0.821,0.795,-5.523,0.25,160744,0.19,1.55e-05,0.353,0.532,Underground Rap,Lost & Found
2Grb4G6t9VIqo6moKUloom,0.87,0.35,-6.082000000000001,0.2769999999999999,168347,0.0066099999999999,0.000483,0.108,0.175,Underground Rap,Don't Come Out The House (with 21 Savage)
4Lxseh0wN7N0ljiOh8KwbU,0.625,0.8109999999999999,-5.183,0.0659,205485,0.0173,0.0,0.16,0.532,Underground Rap,Come & Go (with Marshmello)
7J2gyNghNTzl4EsLhXp01Q,0.562,0.579,-6.787999999999999,0.484,176591,0.2739999999999999,0.0,0.102,0.5770000000000001,Underground Rap,infinity (888) - feat. Joey Bada$$
0Lfz9oMafqp2UFH8xkZgDY,0.64,0.386,-12.613,0.039,176333,0.0754,0.0168,0.129,0.0375,Underground Rap,SameOldStory
3ZAjiB8cyTh8jZZCiFKjR7,0.537,0.994,1.121,0.139,159125,0.6970000000000001,0.0,0.748,0.732,Underground Rap,MAKE A MILITIA
22zFFbOJ4udoyGYR7YM9uC,0.8109999999999999,0.674,-9.515,0.0618,109877,0.00285,0.00201,0.0861,0.544,Underground Rap,Lacombe
6SZODhxUDIXO96lkK31mMl,0.743,0.476,-8.915,0.217,195897,0.011,0.0,0.293,0.177,Underground Rap,Run It Up
6WEPEIjee7KQYm3PlCc5F2,0.7170000000000001,0.41,-4.228,0.062,124720,0.365,0.0,0.118,0.119,Underground Rap,Deceived
545hciOgzZhmyk9TfoKKzD,0.506,0.618,-8.671,0.114,121801,0.0042299999999999,0.0098,0.144,0.1119999999999999,Underground Rap,Black Blood
6sCEx08GanNTBCqsazxJjD,0.6890000000000001,0.768,-6.256,0.0661,130351,0.00758,0.0,0.276,0.0975,Underground Rap,I Will One Day Learn To Fly Into The Stars
3zqX97VWoh73b4sn0ViuOW,0.79,0.53,-8.088,0.181,162821,0.0596,0.0,0.174,0.58,Underground Rap,All on Me
2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,-5.825,0.0838,181661,0.176,0.0,0.151,0.57,Underground Rap,Conversations
1KnJwmgLyBfB7u920qLbEq,0.467,0.5529999999999999,-9.692,0.1,122070,0.152,0.6829999999999999,0.291,0.39,Underground Rap,Romance Garbage
66FgjA5ZQJJuypFG1bc8se,0.701,0.65,-6.313,0.104,160212,0.291,0.0,0.1119999999999999,0.647,Underground Rap,Hate The Other Side (with Marshmello & The Kid Laroi)
4nsn9ftA0W71lBXZLgGXho,0.406,0.494,-9.117,0.0601,182560,0.0274,0.0,0.555,0.2,Underground Rap,AQUAFINA (feat. Rich The Kid)
7vnQQZQdTNNXhq3z33AvbD,0.726,0.319,-10.201,0.0428,122230,0.0077,0.000196,0.61,0.191,Underground Rap,Romulus
0LWYYgix4xVn4D6iKYFOLi,0.726,0.63,-8.701,0.0703,192000,0.0259,0.0,0.141,0.355,Underground Rap,Bentley
1EJsT1d3CJr0sILPuANKgG,0.813,0.529,-10.37,0.162,175517,0.466,7.329999999999999e-05,0.0857,0.0842,Underground Rap,1st Summer Night
4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,202193,0.337,0.0,0.166,0.177,Underground Rap,Life's A Mess (feat. Halsey)
015y9tbhAHQKmbtktangwv,0.309,0.391,-9.068,0.0414,153643,0.0148,0.0,0.1169999999999999,0.0438,Underground Rap,Tattoos
2I2PJglZVBvvEIf1NKfUZA,0.8079999999999999,0.616,-6.355,0.131,152881,0.0449,1.23e-06,0.0754,0.233,Underground Rap,Boom
52KFX9aaIwEuUX1mjlbgvp,0.659,0.423,-8.433,0.0379,121920,0.0144,0.0,0.135,0.0364,Underground Rap,"skyscrapers (love now, cry later)"
4hG3zajjOz0zcNsr6opupa,0.561,0.265,-11.504,0.0321,96000,0.284,0.951,0.107,0.0433,Underground Rap,UNKNOWN LOCATION INTERLUDE
54sMtjY3sKIExS8NhAlhkt,0.797,0.635,-7.65,0.308,316082,0.019,0.0,0.0728,0.414,Underground Rap,Guerillas
3y9ERkxB8YVfkDJTAKXv0V,0.487,0.745,-6.417999999999999,0.1369999999999999,175467,0.0069299999999999,0.0126,0.1939999999999999,0.0748,Underground Rap,The Science Behind Why We're Doomed from the Start
0jo6Nd4iJU0UFHqS0Xd4l4,0.7070000000000001,0.67,-6.327999999999999,0.257,200629,0.0813,0.0,0.098,0.235,Underground Rap,Fighting Demons
4GV4Mr0twPYvhWBmEll40s,0.636,0.42,-12.89,0.0366,152059,0.3,3.68e-05,0.207,0.193,Underground Rap,SpawnCamping
3GmOwe6h5iFJxjXlwjlhkU,0.6990000000000001,0.392,-9.201,0.272,173245,0.187,0.0,0.0999,0.1159999999999999,Underground Rap,Change Me
5J3LR9JWrZIUTG7UGZkIKg,0.928,0.778,-6.962000000000001,0.252,89973,0.0562,6.27e-06,0.129,0.6679999999999999,Underground Rap,Slingshot
6aRz6pOX6ny4eh80AjXtM5,0.777,0.545,-9.6,0.042,259048,0.131,0.0033,0.0937,0.764,Underground Rap,Settle Down
6o3QUC5oAE4g6WxRIFcZtb,0.65,0.613,-6.13,0.128,194621,0.00336,0.0,0.267,0.0804,Underground Rap,Wishing Well
29rmyeSZFjnZD6IhSdQ5RX,0.914,0.629,-8.126,0.195,129019,0.0452,0.0,0.109,0.449,Underground Rap,Vacation
3sHClt8nhqPcLRnAnLmvEm,0.7879999999999999,0.43,-14.682,0.282,173675,0.0372,0.0,0.111,0.257,Underground Rap,Ya Digg
419L78ol3yH3i0DHw7BcEB,0.542,0.586,-9.438,0.389,128052,0.126,0.0,0.0907,0.218,Underground Rap,Love Won't Change
0CheosCkNZZcRbEtlgbHSj,0.8390000000000001,0.451,-11.618,0.392,173521,0.0587,0.0,0.0743,0.7490000000000001,Underground Rap,Charades
7vsZSLcIItaT8XS71E0tFR,0.915,0.4479999999999999,-7.246,0.301,186694,0.0197,0.0,0.1969999999999999,0.419,Underground Rap,Whatever U Is (feat. Shoreline Mafia)
5j1yOqWONR9T6l43AzJ6Es,0.757,0.6729999999999999,-8.513,0.141,185806,0.095,0.0,0.3379999999999999,0.574,Underground Rap,Tip Toe (feat. A Boogie Wit da Hoodie)
4wdZdkEugVVorAfzqRqC6N,0.672,0.684,-5.468,0.158,229053,0.604,0.0,0.081,0.428,Underground Rap,Candy Paint
696DnlkuDOXcMAnKlTgXXK,0.621,0.601,-5.6160000000000005,0.148,163636,0.0522,0.0,0.46,0.457,Underground Rap,ROXANNE
6SKdkXUDJjxiCjKYLsg19y,0.815,0.638,-6.615,0.373,168359,0.188,0.0,0.188,0.503,Underground Rap,Big Drip
4HK9Ive4wK7426QXxQZS6L,0.7759999999999999,0.6779999999999999,-4.505,0.376,148376,0.00476,0.0,0.363,0.81,Underground Rap,Calvin Cambridge
2xONP2xvJLEwk5B5OrnOfH,0.7659999999999999,0.7020000000000001,-8.708,0.417,132766,0.144,0.0,0.126,0.5660000000000001,Underground Rap,Next Up (feat. Tee Grizzley)
0GH8B1QWsjpmNqUbvej0bc,0.805,0.5670000000000001,-4.638999999999999,0.148,151641,0.158,0.0,0.0883,0.7509999999999999,Underground Rap,Need Me
0nebXnyelE3GTwA8WGPdff,0.977,0.3989999999999999,-10.87,0.411,154056,0.0495,0.0,0.103,0.276,Underground Rap,Killmonger
5OxVBIGj83x6Wsc7hUHC2O,0.86,0.644,-6.3020000000000005,0.354,148946,0.0314,0.0,0.184,0.473,Underground Rap,Thumpin
63h44N1oLElnzut7RxZt6Z,0.5589999999999999,0.889,-3.995,0.0434,175777,0.00607,0.0,0.476,0.628,Underground Rap,why are you here
6eL1ncVDtQHgSm3E288TS7,0.898,0.547,-5.707000000000001,0.313,198133,0.484,1.04e-05,0.37,0.763,Underground Rap,Big Fish
4ai7fpzyfaGBlMX5kZGmYu,0.569,0.828,-4.262,0.386,98182,0.701,0.0,0.107,0.507,Underground Rap,Berlin
6tTy7jzu0pDDn6bE5NaaEJ,0.882,0.721,-7.209,0.0539,131698,0.0437,0.0,0.0789,0.845,Underground Rap,Hell Bound - Ad 01
2dFz5ravSFl9FL82ujab6y,0.774,0.634,-7.144,0.0593,192608,0.107,0.0,0.296,0.5,Underground Rap,Word to the Wise
5h7p669rGTebXkLE1uagCo,0.7509999999999999,0.524,-8.806000000000001,0.456,195024,0.216,0.0,0.231,0.529,Underground Rap,Weekend
7dVJbueYTUaJXZlaNCHIHa,0.826,0.8590000000000001,-7.1160000000000005,0.179,205800,0.547,0.0,0.1009999999999999,0.772,Underground Rap,Vice City
3tQHuFBHwcOaRyZknmOV71,0.763,0.836,-5.181,0.208,201833,0.107,0.0,0.221,0.428,Underground Rap,Not Sorry
3TpBefRZ1vFcOH6z57PQRI,0.7809999999999999,0.469,-5.107,0.0569,177118,0.223,0.0,0.19,0.412,Underground Rap,La La Land (feat. YG)
5yuShbu70mtHXY0yLzCQLQ,0.665,0.498,-8.185,0.0832,179613,0.228,0.0,0.0757,0.127,Underground Rap,Go Flex
2KvHC9z14GSl4YpkNMX384,0.618,0.693,-5.943,0.45,283551,0.246,0.0,0.1119999999999999,0.4539999999999999,Underground Rap,Do Not Disturb
3DbBgbnDUOml329rAp2Tbr,0.905,0.562,-7.883999999999999,0.0662,206500,0.4529999999999999,0.000285,0.13,0.507,Underground Rap,Colorado
2GtaNlidzvK3hY78kCdsHa,0.6729999999999999,0.4029999999999999,-9.809,0.0273,260200,0.8290000000000001,0.8290000000000001,0.272,0.54,Underground Rap,Marijuana
027onM1IInwLqghznNadYS,0.894,0.665,-7.426,0.108,161153,0.1,0.0,0.32,0.34,Underground Rap,Catch Me In Traffic
2aoo2jlRnM3A0NyLQqMN2f,0.4379999999999999,0.805,-6.237,0.0624,240800,0.00255,5.69e-05,0.0842,0.564,Underground Rap,All Along the Watchtower
46IdjlVO3EmaMqooXZ1Hcu,0.923,0.599,-4.888,0.238,181739,0.07,1.23e-06,0.0951,0.667,Underground Rap,"Wat U Mean (Aye, Aye, Aye)"
3tEARE6vRe5bQqDVdEecW8,0.902,0.604,-9.485,0.444,165954,0.0526,0.0,0.0767,0.39,Underground Rap,FSD
0JAqHHuUWI4N747sdfJEA2,0.927,0.636,-6.191,0.161,138789,0.0524,3.02e-05,0.139,0.539,Underground Rap,Real Nigga
6v4NynIRvLi0b2VPssWYSI,0.922,0.899,-6.472,0.479,179293,0.291,0.0,0.126,0.389,Underground Rap,Yoc City Playas
6HOQ2zfdcuTsi1uIJw21IU,0.865,0.469,-13.805,0.111,125127,0.248,0.000598,0.114,0.301,Underground Rap,Peace Sign
3vRjR10C2dZgs2Y6MFESqH,0.8029999999999999,0.679,-3.78,0.163,185933,0.271,0.0,0.0412,0.503,Underground Rap,It Ain't Shit
148YFz9y8FtCXvJkdA80ST,0.865,0.665,-9.347,0.254,164373,0.155,0.0,0.36,0.8240000000000001,Underground Rap,Boss Bitch (Freestyle)
7A20WnLkjtZU2d7hIB6Ziu,0.8859999999999999,0.479,-8.054,0.3339999999999999,158692,0.077,0.0,0.135,0.408,Underground Rap,Start Wit Me (feat. Gunna)
0BqyyCV8M6roYLRmNtiasC,0.88,0.481,-6.783,0.444,117587,0.0672,0.0,0.074,0.367,Underground Rap,Sick (feat. DaBaby)
0xSLJxGbnhA6FHtar3CEmc,0.865,0.947,-5.365,0.273,219794,0.106,0.0,0.631,0.8140000000000001,Underground Rap,What's the Deal
1mnzORJQvUMR62JyBUOkfB,0.706,0.684,-5.759,0.261,246380,0.0178,0.0,0.105,0.235,Underground Rap,Regular!
3OGGzDmPU14szwANX5tbbn,0.84,0.427,-9.777,0.376,155873,0.375,2.55e-05,0.111,0.445,Underground Rap,Out The Hood
05nB8pRwwbKA2fsKK1nOyE,0.779,0.547,-7.869,0.51,246360,0.0179,0.0,0.1009999999999999,0.0993,Underground Rap,Perkys Calling
0pp8N5u9cOWDjo4OsLVkIU,0.568,0.6809999999999999,-6.353,0.0941,186750,0.271,0.0,0.136,0.4529999999999999,Underground Rap,Drugs & Whatever You Want
4zI04ezdmrN0lT2pHykYrd,0.6709999999999999,0.628,-5.117,0.0273,101517,0.536,0.151,0.12,0.595,Underground Rap,Pain = BESTFRIEND - feat. Travis Barker
0AOvNRgl0SMfOibWA5bP8o,0.716,0.531,-7.355,0.122,386907,0.0703,0.0,0.2239999999999999,0.344,Underground Rap,Money Trees
58YBY8OiX56vQhcHUgul9m,0.835,0.754,-7.182,0.318,200130,0.451,0.0,0.107,0.83,Underground Rap,There He Go
4vHNeBWDQpVCmGbaccrRzi,0.7390000000000001,0.522,-12.304,0.151,146390,0.821,0.00124,0.233,0.619,Underground Rap,Goodie Bag
4nWPmn1tqegITYKdZOJpKv,0.708,0.583,-7.847,0.406,339471,0.356,0.0,0.1009999999999999,0.6759999999999999,Underground Rap,4 Willem
6BcxVyj8URDDQe0H361Vd1,0.462,0.705,-6.367999999999999,0.222,206880,0.472,0.0,0.107,0.526,Underground Rap,Tell Me Lies
3zdtYfRqOn1axEmHZTWivp,0.787,0.335,-4.837,0.0826,171433,0.125,0.0044399999999999,0.132,0.5820000000000001,Underground Rap,Foreplay
6G8ybvaNEW2nn1wMzvKjRc,0.807,0.493,-7.087000000000001,0.139,214974,0.3929999999999999,0.0,0.138,0.262,Underground Rap,Fabrics
7LBdv0ek7Tj2s0bgxmlrC6,0.643,0.532,-9.712,0.374,184250,0.732,0.00109,0.111,0.299,Underground Rap,CALLIGRAPHY
6bM3GKo47KVgvj3gHdWS0U,0.7170000000000001,0.907,-4.457,0.0389,232693,0.035,0.0069599999999999,0.594,0.401,Underground Rap,Like Woah
6GnhWMhgJb7uyiiPEiEkDA,0.843,0.435,-8.442,0.178,208080,0.47,0.0,0.147,0.19,Underground Rap,Weekend (feat. Miguel)
0qOnSQQF0yzuPWsXrQ9paz,0.6459999999999999,0.795,-3.293,0.0976,210960,0.0319,0.0,0.267,0.7959999999999999,Underground Rap,Stereo Hearts (feat. Adam Levine)
2ZDpSQfBdgkooeXw6oj3Uz,0.7559999999999999,0.648,-5.287000000000001,0.0731,166146,0.118,0.0,0.515,0.657,Underground Rap,100 Degrees
2AUdkFhVlngknqGHu30VJQ,0.848,0.809,-3.958,0.21,175346,0.0586,0.0,0.128,0.7559999999999999,Underground Rap,Convertible Burt - From Road To Fast 9 Mixtape
4F0SQwgPRZEaFUQDGjK5EU,0.546,0.6679999999999999,-5.196000000000001,0.348,199693,0.0191,0.0,0.0947,0.5539999999999999,Underground Rap,Big Dawg (feat. Rick Ross)
6gsZAn6tUBWK0aHCEZoaJH,0.828,0.466,-9.721,0.162,159815,0.00386,0.0,0.12,0.4039999999999999,Underground Rap,Hollyhood (feat. Kvng Shad)
61QSuw5VlC0LTS8WMO356g,0.536,0.721,-6.44,0.386,191942,0.062,0.0,0.8240000000000001,0.3929999999999999,Underground Rap,All The Way Up
5xUFxNbC0JFQ0gYWs6113d,0.7909999999999999,0.486,-17.105999999999998,0.133,184615,0.638,0.0,0.69,0.96,Underground Rap,Reefah
0XkmeG97T4mtYlWRJcrxec,0.752,0.375,-10.157,0.204,147673,0.5329999999999999,0.0,0.175,0.591,Underground Rap,Party Girl (Remix)
16TwSwkNvcyyFrJfSihxvJ,0.851,0.595,-4.176,0.159,118168,0.498,0.0,0.11,0.774,Underground Rap,Boneless
2Tv6Hd2d4O681xE2tSIMq2,0.902,0.812,-8.79,0.532,111207,0.133,0.0,0.851,0.449,Underground Rap,Desert Eagle
0XKNMTR3bTKxnqvrc5ghV2,0.626,0.7190000000000001,-11.105,0.2189999999999999,104352,0.0559,0.0,0.143,0.5870000000000001,Underground Rap,INDIRECTSAREPOPULARITY
7DnzFv13xi3ww9Zt4LuPL5,0.797,0.984,-0.636,0.312,124278,0.0595,0.000112,0.17,0.515,Underground Rap,White Noise
7nc10nkSdlkFi4j2EO4BD5,0.77,0.6409999999999999,-5.059,0.231,148255,0.0391,0.0,0.38,0.303,Underground Rap,Dead Inside
41n3a096MulIfYhn7DHSfs,0.718,0.8109999999999999,-5.582000000000001,0.129,100067,0.00903,3e-05,0.373,0.624,Underground Rap,Warzone Freestyle
3p0VSHHdkkB0wwrQZh4IQ0,0.662,0.4579999999999999,-12.245,0.154,154125,0.1009999999999999,0.000612,0.111,0.142,Underground Rap,Vogue
4HpkiLJTdR9my2SfidcnDG,0.8240000000000001,0.605,-11.402,0.282,124894,0.238,0.00915,0.122,0.5529999999999999,Underground Rap,Uwu
4tCoFGELDmYB7oDm9uxh1R,0.735,0.877,-5.947,0.105,167967,0.3389999999999999,0.0,0.131,0.662,Underground Rap,Relations
1cx6vdU0oMd9wFfpX2TqMj,0.5529999999999999,0.787,-5.955,0.3929999999999999,192853,0.179,0.0,0.292,0.537,Underground Rap,Ease My Mind
3ercUsRBwor6br1aIur9B6,0.627,0.6459999999999999,-5.863,0.375,190922,0.0148,0.0,0.1119999999999999,0.209,Underground Rap,Don't Really Think She Know
6ihoN13FBDefVZl8dARJQT,0.86,0.469,-10.435,0.3879999999999999,189474,0.12,0.0,0.126,0.597,Underground Rap,Fool
13YhC0cjI1F0oQGG5VUWHJ,0.77,0.936,-1.4409999999999998,0.28,147246,0.015,0.0,0.431,0.5870000000000001,Underground Rap,YEAR OF THE CAP
6E8mH4mtFVkoDb30A7X8V7,0.526,0.7120000000000001,-8.112,0.109,256027,0.0328,1.5e-06,0.128,0.134,Underground Rap,Rise Up
2eU63GLRBeMOszGRTCEE9E,0.7609999999999999,0.835,-3.076,0.0425,284907,0.031,1.44e-06,0.387,0.7659999999999999,Underground Rap,California Love - Original Version
17N5FdRwJuv3UXQ7MHnbhF,0.737,0.8540000000000001,-6.414,0.221,166080,0.0475,0.0,0.0905,0.65,Underground Rap,Ballin
1YMDkf4p153rsj5GVv8fUV,0.763,0.507,-11.026,0.0443,157153,0.151,0.000691,0.16,0.32,Underground Rap,But This Is the End
0Yi9DtLGFiZ62OMHOo2qIm,0.7829999999999999,0.7959999999999999,-8.76,0.0461,150152,0.7,0.353,0.0751,0.5529999999999999,Underground Rap,1WayTicket
4uTYjsklRVKD7FZdeOZgoB,0.6659999999999999,0.682,-11.091,0.11,121834,0.2,0.0,0.283,0.746,Underground Rap,JAFAR - Radio Edit
1Dy3UTkDu5vO1cPgiFYdSE,0.434,0.6559999999999999,-6.063,0.0375,136620,0.617,0.00126,0.107,0.185,Underground Rap,Idk How to Kill Myself
6KWx6xHUmiefXPlLCjuKgo,0.62,0.569,-3.648,0.0835,162129,0.1159999999999999,0.0,0.192,0.121,Underground Rap,PocketRocket
5Om8eXaHpZqP5oLPeUhQ6j,0.7559999999999999,0.585,-8.087,0.039,116100,0.467,0.0,0.106,0.281,Underground Rap,Mannequins Are My Best Of Friends
1YIvgzOTpheswdc9twLDor,0.241,0.928,-2.018,0.0543,107822,3.26e-05,0.0,0.612,0.4029999999999999,Underground Rap,"I've Seen Satan, He Has Dreadlocks"
4TWBYT3Lb8Qq6X9eVFebRU,0.675,0.742,-6.558,0.0631,183290,0.0196,0.879,0.148,0.305,Underground Rap,SOUTHSIDE SUICIDE (w/ GIN$ENG & Sparks)
14LCrkKYSplTLYlWK3BBZ5,0.775,0.979,1.789,0.385,88452,0.4589999999999999,0.0045299999999999,0.372,0.5660000000000001,Underground Rap,FUCK YOU I AM VERY ANGRY AND SERIOUS
3Lz7wyYOyxN2ZvfSWBOmC3,0.688,0.825,-3.4760000000000004,0.0436,152276,0.0798,0.0,0.384,0.1689999999999999,Underground Rap,Kingdom Hearts Freestyle
6nCfHHcfZUPQgOMzxG347i,0.528,0.6970000000000001,-6.49,0.275,156003,0.0579999999999999,0.0,0.248,0.22,Underground Rap,Icky Vicky
3JmVuAoO5F8SyrAOPR2IHO,0.873,0.715,-4.592,0.335,190645,0.0111,2.48e-06,0.105,0.665,Underground Rap,Full Size
5mPnq4ps1pcj2JPT19HAVn,0.8290000000000001,0.679,-7.967,0.102,196726,0.472,2.59e-06,0.108,0.58,Underground Rap,All for You
7kmzn7R9cc6gYN7PKwhxOm,0.7829999999999999,0.524,-6.004,0.119,222051,0.764,0.0,0.107,0.316,Underground Rap,Space Dandy.
4XJOa2yQkClPy8tdF2kGW3,0.7020000000000001,0.609,-7.452000000000001,0.271,194143,0.261,0.0,0.292,0.631,Underground Rap,Hyperspace
2SanH0XLZpPKfaTyOLXeMk,0.772,0.6659999999999999,-6.1370000000000005,0.122,272438,0.0428,0.0,0.0974,0.5660000000000001,Underground Rap,In My Bag
0OhqdMjMrI77GzU49b568S,0.921,0.474,-12.024,0.293,154438,0.0149,0.0001,0.113,0.0398,Underground Rap,Dead Friends
2rzl7pljzUTkNI66aPTz3A,0.7340000000000001,0.5720000000000001,-5.915,0.25,166991,0.0647,0.0,0.445,0.365,Underground Rap,All That
4KuIFEmUs1z9gGBFQlTAbb,0.8959999999999999,0.685,-5.769,0.349,203653,0.0276,0.0,0.0836,0.467,Underground Rap,"Pull Up (feat. Joey Bada$$, Meechy Darko, Zombie Juice & The Underachievers) - Beastcoast Remix"
4kxZk832a4YKw9B2gpTWyU,0.476,0.542,-9.37,0.424,192795,0.285,0.0,0.133,0.295,Underground Rap,Locked Up
1qLK8mRH1bcuG8t2pYC5rt,0.7140000000000001,0.512,-11.869000000000002,0.507,179635,0.179,0.0,0.113,0.148,Underground Rap,I Was Trappin
4JjIR4JpCjSChBlQ0sm2iz,0.851,0.8540000000000001,-3.879,0.111,187376,0.0122,0.0,0.107,0.496,Underground Rap,Sex With Angels and Demons (feat. Pouya)
0WH2DJ7yU3UJOYOqlcUWt7,0.7140000000000001,0.6859999999999999,-4.683,0.115,241830,0.135,0.0003509999999999,0.503,0.0726,Underground Rap,Trbldby
5lLDk6pb6kAdqyCmA9O400,0.58,0.7340000000000001,-3.57,0.287,258055,0.22,6.54e-06,0.195,0.536,Underground Rap,To Live & Die In Amerikkka
1f1HZa04VYY6PWHy39f5HM,0.626,0.922,-3.963,0.175,192001,0.253,0.0,0.0528,0.67,Underground Rap,Wassup Wit the Bag (feat. Ski Mask the Slump God & Jay Critch)
4rr6IZ07mvJFvGRZc2VmK4,0.581,0.7070000000000001,-9.107,0.307,189989,0.337,0.0,0.498,0.5479999999999999,Underground Rap,Bullet
2zbLUbCsDHzSKzhuP4KsC0,0.949,0.414,-6.742000000000001,0.176,188250,0.106,0.0,0.059,0.215,Underground Rap,100k coffin (ROLE MODEL Remix)
0dxruuhJVbsSyLNkqW1Fsc,0.6579999999999999,0.753,-5.02,0.231,245864,0.113,0.0,0.357,0.612,Underground Rap,HD (feat. Mac Miller)
09o4pZP4VCBOQNHPSlqxVE,0.878,0.59,-6.037000000000001,0.294,170899,0.0268,0.0,0.0905,0.5,Underground Rap,Batista Bomb
1NHlyKgtR4roNylOhidKSv,0.888,0.74,-5.363,0.238,175711,0.00586,0.0,0.218,0.664,Underground Rap,Girls Have Fun (feat. G-Eazy & Rich The Kid)
0PvFJmanyNQMseIFrU708S,0.823,0.586,-6.606,0.2,190476,0.114,0.0,0.193,0.347,Underground Rap,For The Night (feat. Lil Baby & DaBaby)
1ENdcyhqdylaLsPVgB83qq,0.904,0.252,-17.54,0.11,167184,0.294,0.0,0.104,0.2269999999999999,Underground Rap,Rags2Riches (feat. ATR Son Son)
